Datetime,Close,High,Low,Open,Volume
,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
2026-05-19 03:45:00+00:00,768.3499755859375,769.5999755859375,766.75,767.0499877929688,0
2026-05-19 03:46:00+00:00,768.4500122070312,768.5999755859375,766.9000244140625,768.25,289657
2026-05-19 03:47:00+00:00,768.9500122070312,769.0999755859375,767.0499877929688,768.2999877929688,398571
2026-05-19 03:48:00+00:00,768.6500244140625,769.3499755859375,767.75,769.0,376301
2026-05-19 03:49:00+00:00,768.5,768.9500122070312,767.5,768.6500244140625,273933
2026-05-19 03:50:00+00:00,768.0499877929688,769.0,768.0499877929688,768.5,122859
2026-05-19 03:51:00+00:00,767.2000122070312,768.2000122070312,767.0999755859375,768.2000122070312,214663
2026-05-19 03:52:00+00:00,767.8499755859375,768.2000122070312,767.0499877929688,767.2000122070312,118406
2026-05-19 03:53:00+00:00,767.5999755859375,767.9000244140625,767.0499877929688,767.7000122070312,83711
2026-05-19 03:54:00+00:00,767.5,767.7000122070312,767.0499877929688,767.7000122070312,95830
2026-05-19 03:55:00+00:00,767.7999877929688,768.0999755859375,767.5,767.5,67709
2026-05-19 03:56:00+00:00,767.5499877929688,768.0,767.5499877929688,768.0,97985
2026-05-19 03:57:00+00:00,767.1500244140625,767.4500122070312,766.8499755859375,767.4500122070312,135992
2026-05-19 03:58:00+00:00,766.7999877929688,767.4000244140625,766.7000122070312,767.1500244140625,116508
2026-05-19 03:59:00+00:00,767.8499755859375,767.8499755859375,766.7999877929688,766.7999877929688,96059
2026-05-19 04:00:00+00:00,767.9000244140625,768.7999877929688,767.9000244140625,768.0,125733
2026-05-19 04:01:00+00:00,767.9000244140625,768.2000122070312,766.9000244140625,767.7999877929688,127221
2026-05-19 04:02:00+00:00,767.1500244140625,768.1500244140625,767.0,768.0,116219
2026-05-19 04:03:00+00:00,766.5999755859375,767.2000122070312,766.5,767.0499877929688,119184
2026-05-19 04:04:00+00:00,766.4000244140625,766.8499755859375,766.4000244140625,766.5999755859375,85401
2026-05-19 04:05:00+00:00,765.4500122070312,766.3499755859375,765.0999755859375,766.3499755859375,192447
2026-05-19 04:06:00+00:00,766.0,766.4500122070312,764.7000122070312,765.4000244140625,180755
2026-05-19 04:07:00+00:00,766.4500122070312,766.7999877929688,766.25,766.3499755859375,71180
2026-05-19 04:08:00+00:00,766.25,767.3499755859375,766.25,766.5,89841
2026-05-19 04:09:00+00:00,767.0999755859375,767.0999755859375,766.2999877929688,766.4500122070312,88395
2026-05-19 04:10:00+00:00,767.75,767.9500122070312,766.75,767.0,90333
2026-05-19 04:11:00+00:00,768.0499877929688,768.3499755859375,767.8499755859375,767.9500122070312,102377
2026-05-19 04:12:00+00:00,768.5,768.5,767.8499755859375,768.0499877929688,81968
2026-05-19 04:13:00+00:00,768.8499755859375,769.3499755859375,768.3499755859375,768.5,87646
2026-05-19 04:14:00+00:00,769.0499877929688,769.25,768.7999877929688,768.9000244140625,73986
2026-05-19 04:15:00+00:00,768.25,769.0999755859375,768.1500244140625,769.0999755859375,92281
2026-05-19 04:16:00+00:00,767.5499877929688,768.4500122070312,767.5499877929688,768.2000122070312,69411
2026-05-19 04:17:00+00:00,767.4500122070312,767.5999755859375,767.0999755859375,767.5499877929688,50073
2026-05-19 04:18:00+00:00,766.5999755859375,767.4500122070312,766.5999755859375,767.2000122070312,115887
2026-05-19 04:19:00+00:00,766.5999755859375,766.8499755859375,766.2000122070312,766.75,62322
2026-05-19 04:20:00+00:00,767.0,767.0999755859375,766.6500244140625,766.7000122070312,72506
2026-05-19 04:21:00+00:00,766.1500244140625,767.0,766.0999755859375,766.9000244140625,63496
2026-05-19 04:22:00+00:00,765.7000122070312,766.2000122070312,765.25,766.0999755859375,88089
2026-05-19 04:23:00+00:00,765.4000244140625,765.7000122070312,765.3499755859375,765.7000122070312,93102
2026-05-19 04:24:00+00:00,764.7999877929688,765.4500122070312,764.7999877929688,765.4500122070312,132920
2026-05-19 04:25:00+00:00,764.4000244140625,764.7999877929688,764.0,764.5999755859375,159239
2026-05-19 04:26:00+00:00,764.5999755859375,764.7999877929688,764.2999877929688,764.4000244140625,85848
2026-05-19 04:27:00+00:00,765.0,765.0999755859375,764.5,764.5999755859375,53780
2026-05-19 04:28:00+00:00,765.4000244140625,765.75,764.9500122070312,764.9500122070312,63799
2026-05-19 04:29:00+00:00,765.4000244140625,765.7999877929688,765.25,765.25,99490
2026-05-19 04:30:00+00:00,765.2000122070312,765.6500244140625,765.0499877929688,765.4000244140625,106858
2026-05-19 04:31:00+00:00,765.9500122070312,765.9500122070312,765.2000122070312,765.5999755859375,57795
2026-05-19 04:32:00+00:00,766.0499877929688,766.5499877929688,765.8499755859375,765.8499755859375,79732
2026-05-19 04:33:00+00:00,765.4500122070312,766.0,765.0,765.9000244140625,77226
2026-05-19 04:34:00+00:00,765.0,765.5499877929688,764.7999877929688,765.2000122070312,103914
2026-05-19 04:35:00+00:00,765.8499755859375,766.0999755859375,764.75,765.25,171464
2026-05-19 04:36:00+00:00,766.2999877929688,766.5999755859375,765.8499755859375,765.8499755859375,98587
2026-05-19 04:37:00+00:00,765.75,766.3499755859375,765.2000122070312,766.0999755859375,137433
2026-05-19 04:38:00+00:00,765.9000244140625,766.1500244140625,765.7000122070312,765.75,81817
2026-05-19 04:39:00+00:00,765.7999877929688,765.9000244140625,765.5999755859375,765.5999755859375,49683
2026-05-19 04:40:00+00:00,766.4500122070312,766.5,765.6500244140625,765.6500244140625,68015
2026-05-19 04:41:00+00:00,766.9500122070312,767.2999877929688,766.5,766.5,73975
2026-05-19 04:42:00+00:00,767.1500244140625,767.2000122070312,767.0,767.0499877929688,41824
